id,timestamp,category,title,content
99634,2020-07-30 09:00:00,Reuters,"UPDATE 1-Weak earnings from banks, automakers knock European stocks lower - Reuters",European shares fell on Thursday as dismal earnings reports and weaker-than-expected German GDP data took the shine off the U.S. Federal Reserve's vow to keep stimulus taps open to shore up a coronavirus-ravaged economy.
54872,2020-06-13 00:01:33,Reuters,Fauci: Slight coronavirus spikes may get out of control amid reopening,"The top U.S. infectious disease official, Dr. Anthony Fauci, on Friday cautioned that the ""blips"" of rising coronavirus hospitalizations being reported by some states could get out of control if robust contact tracing regimes are not put in place."
164629,2020-10-01 00:39:00,Reuters,UPDATE 1-S.Korea Sept exports rise for first time in 7 mths - Reuters India,* China's Huawei stockpiling ahead of U.S. sanctions boosts S.Korea chip sales (Adds details)
189603,2020-11-04 18:30:00,Reuters,"Jordan records 62 COVID deaths, highest daily rate since start of pandemic - Reuters UK","Jordan reported 62 new deaths from COVID-19 on Wednesday, the highest daily death toll since the pandemic surfaced in the Middle Eastern kingdom nearly eight months ago."
35529,2020-05-12 11:35:09,Reuters,Watchdog reports record number of anti-Semitic incidents in U.S. last year,"Jews in the United States suffered the largest number of anti-Semitic incidents last year since the Anti-Defamation League began collecting records 40 years ago, the racism watchdog said on Tuesday."
32530,2020-05-07 10:00:36,Bloomberg,The New Math for Investors in a World of Cheap Energy,
22545,2020-04-23 03:42:17,Reuters,"Lam Research quarterly revenue misses estimates, shares fall","Lam Research Corp reported third-quarter revenue on Wednesday that missed analysts' estimates, sending the chip equipment maker's shares down more than 2% after market."
125940,2020-08-25 09:50:00,Reuters,Honda to move some UK production back to Japan in 2021: Nikkei - Reuters,"Honda Motor Co <7267.T> is planning to bring back to Japan some auto production from a plant in the United Kingdom that was already set to close, the Nikkei newspaper reported."
35518,2020-05-12 10:56:30,Reuters,Polish Bank Pekao says no chance of double-digit ROE this year,"Poland's second-largest lender, Bank Pekao SA , has cut its 2020 financial targets for the second time in six months and said no one should expect a double-digit return on equity (ROE) in the Polish banking sector this year.'"
130745,2020-08-29 23:26:00,Reuters,Galhardo's fourth goal in three games give Inter away win - Reuters UK,Internacional stayed top of Brazil’s Serie A on Saturday thanks to a 2-0 win away at Botafogo.
102838,2020-08-02 20:50:48,Reuters,Guyana opposition presidential candidate Ali declared winner of election,"Guyana's elections commission on Sunday declared opposition presidential candidate Irfaan Ali the winner of a disputed March 2 election, paving the way for a change in power in the newly oil-producing South American country."
28192,2020-05-01 05:23:45,Reuters,Japan to decide whether to extend state of emergency as early as Monday: broadcaster NHK,"Japan will formally decide as early as Monday whether to extend its nationwide state of emergency, public broadcaster NHK reported, as experts said current containment policies should be kept in place until the number of new infections fell further."
184225,2020-10-22 12:33:16,Reuters,Nvidia deal for Arm will drive computing power growth: SoftBank's Son,"SoftBank Group CEO Masayoshi Son said on Thursday the acquisition of chip designer Arm by Nvidia Corp will drive growth in computing power, in his first public comments since the $40 billion deal was announced in September."
185720,2020-10-26 07:28:00,Reuters,"France may be experiencing 100,000 new COVID cases per day: government medical advisor - Reuters","France may be experiencing 100,000 new COVID-19 cases per day - two times more than the latest figures - Professor Jean-François Delfraissy, who heads the scientific council that advises the government on the pandemic, told RTL radio on Monday."
26357,2020-04-29 05:44:50,Reuters,SK Innovation to start building second EV battery plant in United States,"South Korea's SK Innovation Co Ltd, a supplier for Volkswagen and Ford Motors, will spend $727 million to build its second electric vehicle (EV) battery plant in the United States, the company said on Tuesday."
31656,2020-05-06 12:31:00,CNBC,"Overeating, boredom, self-medication: How grocery bills skyrocket even as food becomes scarcer",Eating more healthy food? More junk food? Nearly everyone's eating and shopping habits are feeling the fallout of the pandemic — and boredom and anxiety are driving plenty of change.
56604,2020-06-16 15:07:21,Reuters,"Heart disease, diabetes significantly raise risk of hospitalization, death from COVID-19: U.S. study","People with underlying health conditions such as heart disease and diabetes are six times more likely to be hospitalized with COVID-19 and have a risk of coronavirus-related death 12 times higher than otherwise healthy individuals, a U.S. study found."
127954,2020-08-27 01:53:46,Reuters,Australia second quarter business investment contracts by most in four years,"Australian business investment fell by the most in four years last quarter as coronavirus lockdowns forced firms to delay purchases of equipment, but future spending plans remained surprisingly intact in a hopeful sign of recovery."
96543,2020-07-27 23:59:00,Reuters,R.I. health system reaches $1 million deal over unencrypted laptop theft - Reuters,"A Rhode Island health system has agreed to pay around $1 million and carry out a corrective action plan after an affiliated hospital employee's unencrypted laptop containing patient health information was stolen from a car in 2017, the U.S. Department of Heal…"
191262,2020-11-09 15:25:00,Reuters,COVID-19 vaccine could fundamentally change pandemic direction: WHO - Reuters,"A COVID-19 vaccine may be rolled out by March 2021 to the most vulnerable, which could fundamentally change the course of the pandemic, a senior World Health Organization (WHO) official said on Monday."
61781,2020-06-24 15:50:00,Reuters,WHO's Tedros expects world to hit 10 million coronavirus cases next week - Reuters,"World Health Organization Director General Tedros Adhanom told a news briefing on Wednesday that he expected the number of novel coronavirus cases around the world, now at about 9.3 million, to reach 10 million next week."
113968,2020-08-13 04:25:00,Reuters,Hong Kong activist Agnes Chow thanks Japanese after outpouring of support - Reuters UK,"Hong Kong pro-democracy activist Agnes Chow, released on bail after her arrest under the new National Security Law, has thanked Japanese people for their outpouring of support, urging them to not to forget the city amid a crackdown by Beijing."
135117,2020-09-03 00:58:06,Bloomberg,Singapore Finds Three New Virus Clusters in Cleared Worker Dorms,
174173,2020-10-09 15:54:21,Bloomberg,White House Increases Fiscal-Stimulus Offer to $1.8 Trillion,"The White House is increasing its fiscal-stimulus offer to congressional Democrats up to $1.8 trillion, according to two people familiar with the matter."
61069,2020-06-24 04:45:19,Reuters,Mexican president to invite Twitter boss to talk about fighting fake news - Reuters India,Mexican President Andres Manuel Lopez Obrador said on Tuesday he would invite the head of Twitter Inc to Mexico to talk about controlling bots and fighting the spread of fake news on social media.
103228,2020-08-03 07:18:00,Reuters,"Nikkei rebounds on Wall Street gains, yen's retreat - Reuters UK","Japanese shares snapped six consecutive sessions of losses on Monday, as markets tracked Wall Street's Friday rally on strong earnings reports, and the yen retreated from a 4-1/2-month high against the dollar."
172999,2020-10-08 16:55:30,Reuters,UPDATE 1-Russia finds contaminants in rivers near site of far east sea pollution,"Russia's environment watchdog, which is investigating unexplained toxic pollution off the country's far eastern coast, said on Thursday it had found significantly higher levels of pollutants in nearby rivers than in the affected waters themselves."
157651,2020-09-24 07:02:00,Reuters,"Nobel winners to get $110,000 raise as prize money increased - Reuters.com","Winners of the prestigious Nobel prizes this year will receive an extra 1 million crowns ($110,000), the head of the foundation which oversees the awards said on Thursday."
187589,2020-10-29 20:56:17,Reuters,UPDATE 1-Australia's AMP receives non-binding takeover offer from Ares Management,"AMP Ltd <AMP.AX> said on Friday U.S.-based Ares Management Corp <ARES.N> had made a non-binding offer to buy the Australian wealth manager, adding that discussions were at an early stage."
22204,2020-04-22 17:57:18,Reuters,Kraft-Heinz extends factory worker bonuses in pandemic,"Kraft Heinz will extend for two weeks a $100 per week stipend for factory workers producing its packaged foods during the COVID-19 pandemic, the company said on Wednesday."
57264,2020-06-17 14:13:42,Reuters,"New U.S. pandemic watchdog says data, tech issues challenge oversight work","U.S. government agencies overseeing everything from airlines to hospitals face steep hurdles in tracking and monitoring $2.4 trillion (1.91 trillion pounds) in taxpayer-funded novel coronavirus relief aimed at propping up the U.S. economy, an interagency gove…"
69510,2020-07-01 09:42:27,Reuters,"Greece reopens regional airports, says COVID-19 risk calculated","Greece reopened its regional airports to international flights on Wednesday, pinning its hopes on a recovery in tourism after a three-month lockdown."
56080,2020-06-15 22:13:23,Reuters,Epic Games nears funding at $17 bln value - Bloomberg News,"Epic Games, the creator of the popular
video game ""Fortnite"", is close to raising a $750 million round
of funding at a valuation of about $17 billion, Bloomberg News
reported on Monday, citing people familiar with the matter."
